,ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
2496,193388454,0,28.0,3,13.0,98485.0,False,284911.0,True,M,Bachelors,Blue Collar,71,Commercial,22490.0,1,Van,True,0.0,0,False,2,0.0,,False,Highly Rural/ Rural
2497,196477192,1,44.0,2,,63215.0,False,202136.0,True,F,Bachelors,Professional,9,Private,12930.0,6,SUV,False,7746.0,1,False,5,6170.0,10.0,True,Highly Urban/ Urban
2498,957392742,0,42.0,3,16.0,35586.0,False,125317.0,True,M,High School,Clerical,29,Commercial,5060.0,10,Pickup,False,24208.0,1,True,5,4236.0,1.0,True,Highly Urban/ Urban
2499,414522894,0,27.0,3,11.0,14461.0,False,108046.0,True,F,High School,Clerical,30,Private,9990.0,1,SUV,False,0.0,0,True,2,8107.0,1.0,True,Highly Urban/ Urban
2500,997170022,0,46.0,0,12.0,128026.0,False,350087.0,True,F,PhD,Manager,27,Commercial,21170.0,6,Pickup,False,0.0,0,False,0,0.0,,False,Highly Urban/ Urban
2501,681956699,0,43.0,0,7.0,,False,0.0,False,F,High School,Blue Collar,37,Commercial,16650.0,1,Sports Car,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
2502,481512763,0,47.0,0,10.0,45669.0,False,165229.0,False,M,Masters,Manager,34,Commercial,9840.0,8,Pickup,True,0.0,0,True,0,0.0,9.0,False,Highly Urban/ Urban
2503,602933385,0,34.0,1,10.0,74356.0,False,233461.0,True,F,Bachelors,Manager,41,Private,1500.0,13,SUV,False,5926.0,2,False,8,0.0,13.0,False,Highly Urban/ Urban
2504,220752009,0,33.0,5,10.0,,False,262750.0,True,M,High School,Blue Collar,33,Commercial,18870.0,13,Van,False,40521.0,2,True,5,0.0,1.0,False,Highly Urban/ Urban
2505,198896835,0,48.0,0,8.0,37095.0,False,,True,F,High School,Clerical,43,Private,7090.0,6,Sports Car,False,28456.0,3,False,4,0.0,1.0,False,Highly Urban/ Urban
2506,573084462,0,59.0,0,13.0,137935.0,False,380971.0,False,M,PhD,Doctor,26,Private,21190.0,10,Minivan,False,0.0,0,False,1,0.0,10.0,False,Highly Urban/ Urban
2507,171639897,0,55.0,0,16.0,64603.0,False,217162.0,True,F,High School,Professional,20,Private,13460.0,10,SUV,False,5916.0,3,False,2,0.0,7.0,False,Highly Urban/ Urban
2508,105167366,0,44.0,3,15.0,,False,155178.0,True,F,Masters,Lawyer,39,Private,15270.0,10,Minivan,False,0.0,0,False,0,6111.0,16.0,True,Highly Urban/ Urban
2509,194393087,1,39.0,2,,159727.0,False,352003.0,True,M,<High School,Blue Collar,31,Private,21370.0,6,Minivan,False,7931.0,2,False,2,0.0,1.0,False,Highly Urban/ Urban
2510,311422974,1,37.0,3,6.0,29251.0,True,,False,F,<High School,Clerical,37,Private,22300.0,12,Minivan,False,0.0,0,False,0,3514.0,5.0,True,Highly Urban/ Urban
2511,498844883,2,45.0,2,14.0,71033.0,False,219527.0,True,F,Bachelors,Clerical,36,Private,14330.0,17,Minivan,False,0.0,0,False,5,0.0,6.0,False,Highly Urban/ Urban
2512,230285211,0,35.0,0,7.0,17562.0,False,0.0,False,M,High School,Clerical,6,Private,14320.0,10,Minivan,True,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
2513,10078597,1,60.0,1,7.0,102339.0,True,0.0,False,F,PhD,,9,Commercial,27420.0,10,Van,False,0.0,0,False,8,5342.0,11.0,True,Highly Urban/ Urban
2514,812601483,0,46.0,0,13.0,26412.0,False,140131.0,True,M,High School,Clerical,43,Commercial,10060.0,1,Pickup,True,8636.0,3,False,5,5488.0,7.0,True,Highly Urban/ Urban
2515,804938542,0,57.0,0,12.0,47248.0,False,,True,M,Bachelors,Manager,32,Commercial,27690.0,4,Panel Truck,False,4179.0,2,False,4,0.0,10.0,False,Highly Urban/ Urban
2516,972124069,0,49.0,0,0.0,,False,0.0,True,F,<High School,Student,26,Private,13640.0,3,SUV,False,0.0,0,False,0,0.0,5.0,False,Highly Rural/ Rural
2517,665881598,0,28.0,2,,11550.0,False,104450.0,True,M,<High School,Clerical,23,Private,6180.0,1,Minivan,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
2518,951534863,0,53.0,0,12.0,74061.0,False,272686.0,True,M,Bachelors,Manager,70,Private,13430.0,9,Minivan,False,0.0,0,False,0,0.0,11.0,False,Highly Urban/ Urban
2519,490977666,0,37.0,2,14.0,83419.0,False,297024.0,True,F,High School,Blue Collar,33,Commercial,9840.0,10,Sports Car,False,3771.0,3,False,3,5027.0,1.0,True,Highly Urban/ Urban
2520,589964978,0,45.0,0,11.0,124745.0,False,0.0,False,F,Masters,Lawyer,45,Private,27150.0,6,Pickup,False,0.0,0,False,2,0.0,,False,Highly Urban/ Urban
2521,197386878,0,47.0,0,10.0,129926.0,False,0.0,False,M,Masters,Professional,62,Private,15650.0,4,Minivan,True,6527.0,3,False,1,0.0,9.0,False,Highly Urban/ Urban
2522,887205191,0,40.0,0,14.0,96462.0,False,262391.0,False,M,Bachelors,Blue Collar,20,Private,15150.0,4,Minivan,True,0.0,0,False,0,0.0,12.0,False,Highly Urban/ Urban
2523,754785835,0,45.0,0,10.0,63457.0,False,209490.0,True,M,Bachelors,Professional,33,Commercial,28770.0,1,Panel Truck,False,4845.0,2,False,5,0.0,8.0,False,Highly Urban/ Urban
2524,592729210,0,58.0,0,7.0,65923.0,False,238115.0,True,M,Bachelors,Manager,30,Commercial,29800.0,1,Panel Truck,True,3886.0,2,False,2,0.0,8.0,False,Highly Urban/ Urban
2525,18235294,0,48.0,0,14.0,29295.0,False,147113.0,True,M,High School,Clerical,28,Private,9230.0,4,Pickup,True,0.0,0,False,6,0.0,1.0,False,Highly Rural/ Rural
2526,2885798,0,46.0,0,,60213.0,False,216721.0,True,M,High School,Professional,29,Private,22630.0,1,Minivan,True,0.0,0,False,2,0.0,7.0,False,Highly Urban/ Urban
2527,103962387,0,32.0,0,9.0,36763.0,False,175960.0,True,M,<High School,Blue Collar,12,Private,6550.0,7,Pickup,True,7475.0,1,False,4,0.0,5.0,False,Highly Urban/ Urban
2528,750236944,0,54.0,0,12.0,93400.0,False,317614.0,True,M,High School,Blue Collar,26,Commercial,16240.0,6,Van,True,9866.0,1,False,0,0.0,1.0,False,Highly Urban/ Urban
2529,909016250,0,51.0,0,11.0,71939.0,False,0.0,False,M,Bachelors,Manager,14,Private,13790.0,1,Minivan,False,0.0,0,False,2,0.0,8.0,False,Highly Urban/ Urban
2530,628398440,0,48.0,0,12.0,,False,140348.0,True,F,Bachelors,Blue Collar,34,Private,11020.0,1,SUV,False,8727.0,1,False,5,0.0,10.0,False,Highly Urban/ Urban
2531,651621441,0,39.0,0,9.0,103073.0,False,257576.0,False,F,Bachelors,Manager,29,Private,28750.0,1,Pickup,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
2532,680280423,0,42.0,1,12.0,80130.0,False,231747.0,True,M,High School,Blue Collar,6,Commercial,5700.0,4,Minivan,True,34020.0,1,True,9,3674.0,1.0,True,Highly Urban/ Urban
2533,738075150,0,53.0,0,7.0,10232.0,False,129979.0,True,F,Masters,Home Maker,33,Private,24470.0,16,Minivan,False,5458.0,2,False,3,0.0,18.0,False,Highly Urban/ Urban
2534,487225747,0,39.0,0,11.0,67011.0,False,0.0,False,F,<High School,Blue Collar,39,Commercial,25740.0,1,Van,False,10535.0,1,False,4,0.0,1.0,False,Highly Urban/ Urban
2535,422201687,0,44.0,0,0.0,0.0,False,83523.0,False,F,High School,Home Maker,72,Private,20230.0,1,Minivan,False,0.0,0,False,0,0.0,8.0,False,Highly Rural/ Rural
2536,733505117,0,56.0,2,,99186.0,False,336691.0,True,M,Bachelors,Manager,35,Commercial,16820.0,3,Van,True,0.0,0,False,1,0.0,9.0,False,Highly Urban/ Urban
2537,622982638,0,49.0,0,11.0,165193.0,False,0.0,False,F,Masters,,29,Commercial,27170.0,1,Pickup,False,0.0,0,True,0,0.0,17.0,False,Highly Urban/ Urban
2538,113730746,0,43.0,2,12.0,10859.0,False,117283.0,True,F,<High School,Home Maker,45,Commercial,19150.0,6,Van,False,0.0,0,False,3,0.0,4.0,False,Highly Rural/ Rural
2539,285072055,0,46.0,0,11.0,98572.0,False,0.0,False,M,Bachelors,Blue Collar,27,Commercial,17020.0,1,Van,False,4538.0,2,False,7,3180.0,10.0,True,Highly Urban/ Urban
2540,869866364,1,37.0,2,13.0,80183.0,True,0.0,False,F,Bachelors,Blue Collar,22,Commercial,15500.0,4,Minivan,False,8385.0,1,False,7,3439.0,12.0,True,Highly Urban/ Urban
2541,643790170,0,33.0,3,11.0,27939.0,True,0.0,False,F,High School,Clerical,18,Private,4290.0,10,Sports Car,False,0.0,0,False,0,0.0,6.0,False,Highly Rural/ Rural
2542,602672341,0,37.0,2,11.0,36073.0,False,,True,M,<High School,Clerical,32,Commercial,22690.0,6,Panel Truck,True,8193.0,4,False,5,0.0,6.0,False,Highly Urban/ Urban
2543,34557554,0,22.0,0,0.0,0.0,False,0.0,False,M,<High School,Student,22,Private,3700.0,3,Minivan,True,0.0,0,False,0,5430.0,1.0,True,Highly Urban/ Urban
2544,629209460,2,44.0,2,13.0,142551.0,True,391566.0,False,F,Masters,Lawyer,16,Private,5900.0,11,Sports Car,False,39019.0,1,False,8,0.0,18.0,False,Highly Urban/ Urban
2545,609839061,0,55.0,0,7.0,24785.0,False,160333.0,True,F,Bachelors,Home Maker,63,Private,9480.0,1,Sports Car,False,3587.0,3,False,0,0.0,9.0,False,Highly Urban/ Urban
2546,925679757,0,60.0,0,0.0,0.0,False,108148.0,True,F,<High School,Student,30,Private,7500.0,4,SUV,False,8739.0,1,False,4,3736.0,1.0,True,Highly Urban/ Urban
2547,779798830,1,36.0,2,14.0,20926.0,False,122046.0,True,M,High School,Clerical,23,Private,9000.0,6,Pickup,False,37689.0,1,True,7,0.0,1.0,False,Highly Urban/ Urban
2548,378685088,0,60.0,0,12.0,89504.0,False,239965.0,False,F,Masters,Lawyer,50,Private,10450.0,6,SUV,False,893.0,2,False,5,0.0,19.0,False,Highly Urban/ Urban
2549,877277908,0,53.0,0,13.0,34455.0,False,0.0,False,M,PhD,Manager,62,Commercial,28170.0,11,Panel Truck,False,0.0,0,False,1,0.0,15.0,False,Highly Urban/ Urban
2550,303886864,1,45.0,2,7.0,26681.0,True,166588.0,False,F,Bachelors,Professional,10,Private,14560.0,1,SUV,False,0.0,0,False,3,0.0,13.0,False,Highly Rural/ Rural
2551,646482160,1,43.0,1,7.0,57170.0,False,198402.0,True,F,<High School,Blue Collar,41,Private,26320.0,9,Minivan,False,25804.0,2,False,0,0.0,1.0,False,Highly Urban/ Urban
2552,881285757,0,43.0,0,7.0,89955.0,False,309466.0,True,F,PhD,Lawyer,43,Private,26740.0,1,Minivan,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
2553,727204683,0,49.0,0,10.0,43676.0,False,,False,F,High School,Blue Collar,22,Commercial,10770.0,4,SUV,False,9230.0,1,False,3,3140.0,7.0,True,Highly Urban/ Urban
2554,672206945,0,36.0,2,10.0,27370.0,True,0.0,False,M,High School,Blue Collar,25,Commercial,13670.0,4,Minivan,False,4318.0,1,False,3,4482.0,7.0,True,Highly Urban/ Urban
2555,884326653,0,50.0,0,14.0,63166.0,False,201839.0,True,F,High School,Professional,26,Private,12990.0,4,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
2556,902048251,0,64.0,0,14.0,45110.0,False,178514.0,True,M,Bachelors,Blue Collar,22,Commercial,14860.0,1,SUV,False,0.0,0,False,0,4278.0,9.0,True,Highly Urban/ Urban
2557,31285809,0,56.0,2,10.0,47562.0,False,169576.0,True,F,High School,Blue Collar,16,Commercial,21880.0,1,Pickup,False,9894.0,1,False,2,0.0,7.0,False,Highly Urban/ Urban
2558,164287398,3,41.0,3,10.0,43488.0,True,0.0,False,F,<High School,Blue Collar,48,Private,9950.0,11,SUV,False,0.0,0,False,4,5576.0,1.0,True,Highly Urban/ Urban
2559,582651288,0,42.0,0,10.0,14356.0,False,112218.0,True,F,High School,Home Maker,25,Private,11310.0,4,SUV,False,0.0,0,False,4,0.0,,False,Highly Urban/ Urban
2560,568232894,0,47.0,0,7.0,69496.0,False,0.0,False,M,High School,Professional,43,Commercial,24310.0,10,Panel Truck,True,0.0,0,False,0,243.0,,True,Highly Urban/ Urban
2561,405402235,0,60.0,0,0.0,0.0,False,146261.0,True,F,Bachelors,Home Maker,45,Private,23800.0,3,Sports Car,False,6223.0,1,False,5,0.0,12.0,False,Highly Urban/ Urban
2562,185458905,0,45.0,0,8.0,62991.0,False,234990.0,True,F,Bachelors,Manager,30,Private,12300.0,6,SUV,False,3078.0,1,False,1,0.0,7.0,False,Highly Urban/ Urban
2563,852141727,1,53.0,1,11.0,63593.0,True,0.0,False,F,Bachelors,Blue Collar,39,Commercial,23410.0,13,Pickup,False,0.0,0,False,0,0.0,10.0,False,Highly Rural/ Rural
2564,481734854,0,51.0,0,13.0,81987.0,False,258282.0,False,M,High School,Blue Collar,36,Private,14800.0,9,Minivan,False,0.0,0,False,0,0.0,8.0,False,Highly Rural/ Rural
2565,24008554,0,49.0,0,10.0,41068.0,False,0.0,False,M,High School,Blue Collar,28,Commercial,21130.0,6,Van,True,7463.0,2,False,0,20883.0,1.0,True,Highly Urban/ Urban
2566,508252659,0,53.0,0,13.0,50516.0,False,218287.0,True,F,High School,Manager,5,Private,11850.0,1,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
2567,722135206,0,55.0,0,14.0,74441.0,False,226180.0,True,F,Masters,Professional,18,Private,16050.0,1,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
2568,749598455,0,52.0,0,8.0,130393.0,False,363470.0,True,M,Masters,Manager,34,Private,22360.0,1,Minivan,True,0.0,0,False,1,0.0,11.0,False,Highly Urban/ Urban
2569,563642988,0,45.0,3,,191579.0,False,449329.0,True,M,PhD,Professional,8,Private,6200.0,1,Sports Car,False,0.0,0,True,3,0.0,13.0,False,Highly Urban/ Urban
2570,976090829,0,41.0,0,14.0,99403.0,False,247297.0,False,F,Bachelors,Professional,36,Private,16520.0,1,SUV,False,0.0,0,False,1,0.0,1.0,False,Highly Rural/ Rural
2571,293776930,0,45.0,1,9.0,51221.0,False,166715.0,True,M,<High School,Clerical,51,Private,16550.0,1,Minivan,True,0.0,0,False,1,2610.0,6.0,True,Highly Urban/ Urban
2572,298601070,0,36.0,0,12.0,107845.0,False,322073.0,True,F,Masters,Lawyer,27,Private,15880.0,4,SUV,False,0.0,0,False,0,0.0,15.0,False,Highly Urban/ Urban
2573,872231801,0,32.0,1,11.0,6622.0,False,0.0,True,F,High School,Student,22,Private,1500.0,6,Sports Car,False,0.0,0,False,0,5692.0,7.0,True,Highly Urban/ Urban
2574,994904944,0,65.0,2,10.0,29603.0,False,159862.0,True,M,High School,Blue Collar,26,Commercial,10960.0,9,SUV,False,5088.0,3,False,3,0.0,1.0,False,Highly Urban/ Urban
2575,268975269,0,43.0,0,13.0,43900.0,False,184254.0,True,M,High School,Clerical,11,Private,19760.0,1,Van,True,6024.0,1,False,5,0.0,8.0,False,Highly Urban/ Urban
2576,464550883,0,44.0,0,0.0,0.0,False,0.0,False,F,PhD,Home Maker,26,Private,22490.0,11,Minivan,False,0.0,0,False,1,0.0,15.0,False,Highly Urban/ Urban
2577,268936192,0,49.0,0,13.0,96057.0,False,245655.0,True,M,Bachelors,Professional,76,Commercial,27660.0,6,Panel Truck,False,0.0,0,False,2,4246.0,9.0,True,Highly Urban/ Urban
2578,247546848,0,41.0,0,8.0,169599.0,False,0.0,False,M,Masters,,31,Commercial,27680.0,4,Panel Truck,True,3196.0,3,False,6,0.0,20.0,False,Highly Urban/ Urban
2579,181441361,0,35.0,0,5.0,37684.0,False,155474.0,False,M,Masters,Professional,29,Private,11040.0,1,Minivan,True,9788.0,2,False,3,0.0,9.0,False,Highly Urban/ Urban
2580,935222021,0,41.0,0,11.0,56281.0,False,179309.0,False,M,Bachelors,Manager,54,Private,11230.0,1,Minivan,False,5916.0,1,False,1,0.0,13.0,False,Highly Urban/ Urban
2581,926800152,0,56.0,1,,50384.0,False,191197.0,True,M,Bachelors,Manager,38,Private,14990.0,1,Minivan,True,0.0,0,False,0,0.0,9.0,False,Highly Urban/ Urban
2582,44942139,0,35.0,0,,76219.0,False,262755.0,True,F,Bachelors,Professional,13,Private,9120.0,1,SUV,False,0.0,0,False,2,0.0,7.0,False,Highly Rural/ Rural
2583,832980576,0,51.0,0,,57910.0,False,229038.0,True,M,Masters,Lawyer,13,Private,13610.0,10,Minivan,False,0.0,0,False,2,0.0,13.0,False,Highly Urban/ Urban
2584,951926113,0,43.0,2,14.0,75423.0,True,0.0,False,M,PhD,,28,Commercial,36290.0,13,Panel Truck,True,9568.0,3,False,2,0.0,11.0,False,Highly Urban/ Urban
2585,99857440,0,41.0,2,9.0,139860.0,True,321852.0,False,F,PhD,,33,Commercial,33210.0,10,Van,False,6449.0,1,False,3,0.0,11.0,False,Highly Urban/ Urban
2586,133704417,0,56.0,0,13.0,104468.0,False,313603.0,True,M,Bachelors,Professional,49,Commercial,27950.0,1,Panel Truck,True,0.0,0,False,3,0.0,11.0,False,Highly Urban/ Urban
2587,769341506,0,37.0,0,12.0,112814.0,False,361722.0,True,M,Masters,Manager,52,Commercial,25630.0,4,Panel Truck,True,0.0,0,False,2,0.0,17.0,False,Highly Urban/ Urban
2588,412707461,0,40.0,1,14.0,84157.0,False,269578.0,True,M,Bachelors,Professional,49,Commercial,38320.0,4,Panel Truck,False,3442.0,1,False,2,0.0,1.0,False,Highly Urban/ Urban
2589,240458002,0,41.0,1,12.0,141776.0,False,352314.0,True,M,PhD,,62,Commercial,22220.0,4,Van,False,0.0,0,False,0,0.0,11.0,False,Highly Rural/ Rural
2590,85637705,2,45.0,3,15.0,23000.0,False,167879.0,True,M,<High School,Clerical,19,Private,10680.0,6,Pickup,False,0.0,0,False,0,0.0,8.0,False,Highly Rural/ Rural
2591,606671545,0,57.0,0,15.0,171913.0,False,468103.0,True,M,PhD,,67,Commercial,37960.0,10,Panel Truck,False,36540.0,3,False,4,0.0,11.0,False,Highly Urban/ Urban
2592,70983290,0,64.0,0,,40188.0,False,203994.0,True,M,Bachelors,Blue Collar,65,Commercial,7900.0,1,SUV,True,10942.0,2,True,0,6316.0,11.0,True,Highly Urban/ Urban
2593,91566829,0,36.0,2,14.0,118551.0,False,378545.0,True,F,Masters,Professional,28,Private,21450.0,11,Pickup,False,3502.0,4,False,0,0.0,,False,Highly Urban/ Urban
2594,58554153,0,50.0,0,14.0,27783.0,False,0.0,False,M,<High School,Blue Collar,41,Commercial,6500.0,1,Pickup,True,8506.0,1,False,1,3124.0,1.0,True,Highly Urban/ Urban
2595,161966320,0,38.0,0,14.0,17724.0,False,147657.0,True,M,High School,Clerical,31,Private,12270.0,10,Minivan,False,0.0,0,False,0,0.0,6.0,False,Highly Rural/ Rural
2596,55524088,0,28.0,1,9.0,20852.0,False,123109.0,True,F,High School,Home Maker,5,Private,20960.0,1,Minivan,False,20581.0,1,True,3,0.0,1.0,False,Highly Urban/ Urban
2597,695588460,0,38.0,4,19.0,30735.0,False,136298.0,True,F,<High School,Clerical,15,Private,21430.0,10,Minivan,False,0.0,0,False,0,0.0,4.0,False,Highly Rural/ Rural
2598,987311024,0,57.0,0,14.0,60599.0,False,214459.0,True,F,Masters,Lawyer,50,Private,16550.0,4,SUV,False,19751.0,2,True,0,0.0,12.0,False,Highly Urban/ Urban
2599,424197869,0,58.0,0,15.0,102092.0,False,270868.0,True,F,Masters,Lawyer,16,Private,17510.0,6,Minivan,False,0.0,0,False,4,0.0,13.0,False,Highly Urban/ Urban
2600,751746887,0,49.0,0,13.0,147455.0,False,394201.0,False,M,PhD,Manager,53,Commercial,23230.0,6,Panel Truck,False,0.0,0,False,0,0.0,22.0,False,Highly Urban/ Urban
2601,709682622,0,51.0,0,,104346.0,False,319207.0,True,F,High School,Blue Collar,33,Commercial,24860.0,17,Minivan,False,2131.0,1,False,3,2235.0,1.0,True,Highly Urban/ Urban
2602,762375598,1,41.0,1,10.0,96166.0,False,241382.0,True,F,Masters,Lawyer,29,Private,15220.0,1,SUV,False,0.0,0,True,1,1187.0,8.0,True,Highly Urban/ Urban
2603,313316901,0,49.0,0,15.0,7077.0,False,0.0,True,F,High School,Student,35,Private,9700.0,17,Sports Car,False,0.0,0,False,0,0.0,11.0,False,Highly Urban/ Urban
2604,542281799,0,62.0,0,11.0,34580.0,False,195895.0,True,F,Masters,Lawyer,12,Private,20880.0,1,Minivan,False,6200.0,1,False,3,0.0,12.0,False,Highly Rural/ Rural
2605,9864398,0,56.0,0,9.0,47847.0,False,178445.0,True,F,Bachelors,Blue Collar,49,Commercial,11880.0,1,Sports Car,False,0.0,0,False,4,295.0,12.0,True,Highly Urban/ Urban
2606,63641910,0,45.0,1,10.0,102765.0,True,0.0,False,F,Masters,Lawyer,43,Private,19680.0,6,Minivan,False,0.0,0,False,0,1283.0,17.0,True,Highly Urban/ Urban
2607,9479318,0,31.0,1,11.0,38453.0,True,163602.0,False,F,High School,Blue Collar,9,Commercial,17360.0,6,Pickup,False,8153.0,1,False,8,4550.0,1.0,True,Highly Urban/ Urban
2608,894008021,0,46.0,0,8.0,196756.0,False,502867.0,True,F,PhD,,12,Commercial,25780.0,1,Pickup,False,1815.0,2,False,3,0.0,13.0,False,Highly Urban/ Urban
2609,642188257,0,57.0,0,13.0,81022.0,False,259579.0,True,F,High School,Professional,35,Private,31280.0,1,Pickup,False,0.0,0,True,1,0.0,9.0,False,Highly Urban/ Urban
2610,618040112,0,53.0,0,0.0,,False,0.0,False,F,Masters,Home Maker,48,Commercial,41470.0,11,Panel Truck,False,1797.0,3,False,4,3149.0,13.0,True,Highly Urban/ Urban
2611,291046635,0,55.0,0,13.0,44967.0,False,205531.0,True,M,High School,Clerical,30,Private,6000.0,1,Minivan,True,0.0,0,False,0,0.0,9.0,False,Highly Urban/ Urban
2612,949033066,3,39.0,3,,30728.0,False,174194.0,True,F,Bachelors,Clerical,6,Private,27250.0,6,Minivan,False,1400.0,2,False,1,0.0,11.0,False,Highly Rural/ Rural
2613,26574720,0,44.0,0,13.0,169602.0,False,0.0,False,F,PhD,Doctor,37,Private,28650.0,10,Van,False,4069.0,1,False,7,0.0,16.0,False,Highly Urban/ Urban
2614,384962368,0,48.0,0,14.0,100709.0,False,0.0,False,F,PhD,Manager,12,Private,16370.0,1,SUV,False,0.0,0,True,1,0.0,1.0,False,Highly Urban/ Urban
2615,901650977,0,47.0,0,8.0,130087.0,False,0.0,False,F,Masters,Lawyer,28,Private,11980.0,1,SUV,False,0.0,0,False,0,0.0,22.0,False,Highly Urban/ Urban
2616,866863943,0,27.0,4,10.0,38951.0,False,184377.0,True,F,High School,Clerical,18,Private,9780.0,6,Sports Car,False,0.0,0,False,2,0.0,7.0,False,Highly Urban/ Urban
2617,329938074,0,47.0,0,9.0,59233.0,False,167038.0,False,F,Bachelors,Blue Collar,14,Commercial,21420.0,1,Minivan,False,0.0,0,False,1,4719.0,8.0,True,Highly Urban/ Urban
2618,196850945,0,53.0,0,11.0,91924.0,False,249756.0,True,M,High School,Blue Collar,5,Commercial,19330.0,13,Van,False,20463.0,1,True,3,3611.0,8.0,True,Highly Urban/ Urban
2619,81766647,0,48.0,0,11.0,66817.0,False,218953.0,True,M,High School,Professional,31,Private,14690.0,1,Minivan,True,0.0,0,False,0,4849.0,,True,Highly Urban/ Urban
2620,521258788,0,42.0,0,11.0,50009.0,False,0.0,False,M,Masters,,64,Commercial,17000.0,1,Van,False,0.0,0,False,3,7084.0,14.0,True,Highly Urban/ Urban
2621,257009795,0,55.0,0,12.0,37537.0,False,158064.0,True,F,Bachelors,Blue Collar,30,Commercial,10750.0,6,SUV,False,2595.0,2,False,1,0.0,11.0,False,Highly Urban/ Urban
2622,960204662,0,30.0,1,7.0,,True,0.0,False,F,High School,Home Maker,5,Private,13180.0,3,SUV,False,0.0,0,False,0,0.0,6.0,False,Highly Urban/ Urban
2623,737225966,0,47.0,0,12.0,60936.0,False,254729.0,True,M,Bachelors,Professional,24,Private,14220.0,10,Minivan,False,0.0,0,False,0,0.0,10.0,False,Highly Urban/ Urban
2624,232169136,0,52.0,0,12.0,37388.0,False,0.0,False,M,<High School,Blue Collar,26,Commercial,7310.0,4,Pickup,True,19685.0,3,True,4,1131.0,1.0,True,Highly Urban/ Urban
2625,220518053,2,41.0,2,10.0,62840.0,False,220786.0,True,F,PhD,,52,Commercial,35960.0,13,Van,False,0.0,0,False,3,0.0,12.0,False,Highly Urban/ Urban
2626,84316018,0,42.0,1,13.0,122085.0,False,351792.0,True,F,Masters,Lawyer,33,Private,18450.0,6,SUV,False,0.0,0,False,0,0.0,15.0,False,Highly Urban/ Urban
2627,283869736,0,32.0,4,16.0,25749.0,False,128717.0,True,F,High School,Clerical,33,Private,4700.0,7,Sports Car,False,8864.0,1,False,2,0.0,1.0,False,Highly Urban/ Urban
2628,240832106,0,27.0,2,15.0,53458.0,False,211386.0,True,M,Bachelors,Manager,26,Private,21600.0,10,Van,True,47389.0,2,False,6,0.0,7.0,False,Highly Urban/ Urban
2629,442338873,0,45.0,0,10.0,61696.0,False,207862.0,True,M,Bachelors,Professional,43,Private,18090.0,4,Van,True,0.0,0,True,1,4361.0,12.0,True,Highly Urban/ Urban
2630,980076743,0,38.0,0,9.0,70851.0,False,205840.0,True,M,High School,Clerical,48,Private,20330.0,6,Van,False,0.0,0,False,0,596.0,1.0,True,Highly Urban/ Urban
2631,676564761,0,53.0,0,8.0,132536.0,False,368061.0,True,M,Bachelors,Professional,43,Commercial,20050.0,1,Van,False,0.0,0,False,0,7990.0,9.0,True,Highly Urban/ Urban
2632,400793877,0,34.0,1,10.0,54853.0,False,0.0,True,F,Bachelors,Student,44,Private,18480.0,4,SUV,False,31830.0,2,True,2,0.0,1.0,False,Highly Urban/ Urban
2633,70519778,0,46.0,0,9.0,95662.0,False,254898.0,True,M,PhD,,21,Commercial,25490.0,1,Panel Truck,False,4796.0,3,False,5,0.0,10.0,False,Highly Urban/ Urban
2634,711833264,1,39.0,1,13.0,55220.0,False,127926.0,True,F,Bachelors,Clerical,66,Private,10920.0,1,SUV,False,0.0,0,False,2,0.0,10.0,False,Highly Rural/ Rural
2635,474604095,2,39.0,2,14.0,75946.0,False,229313.0,True,M,Bachelors,Blue Collar,19,Commercial,20090.0,1,Van,True,4017.0,2,False,6,0.0,11.0,False,Highly Urban/ Urban
2636,922582130,0,36.0,2,0.0,0.0,False,66630.0,True,F,Masters,Home Maker,32,Private,5100.0,4,Sports Car,False,0.0,0,False,3,0.0,9.0,False,Highly Urban/ Urban
2637,198968221,0,51.0,0,10.0,59486.0,False,,True,F,High School,Blue Collar,13,Commercial,15990.0,6,SUV,False,20084.0,2,True,4,0.0,11.0,False,Highly Urban/ Urban
2638,828496212,0,41.0,0,6.0,,False,,False,M,PhD,Manager,40,Private,16500.0,13,Minivan,True,0.0,0,False,0,0.0,13.0,False,Highly Urban/ Urban
2639,297552418,0,55.0,0,12.0,41341.0,False,0.0,False,F,Masters,Lawyer,24,Private,10690.0,7,Minivan,False,0.0,0,True,0,0.0,9.0,False,Highly Urban/ Urban
