ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
448861404,0,39.0,0,10.0,31131.0,False,0.0,False,M,High School,Clerical,30,Private,8510.0,6,Minivan,True,37066.0,2,True,5,4678.0,13.0,True,Highly Urban/ Urban
515204929,0,53.0,0,8.0,21190.0,False,104523.0,True,M,Masters,,30,Commercial,32730.0,1,Panel Truck,True,7558.0,3,False,5,0.0,1.0,False,Highly Urban/ Urban
759412522,0,50.0,0,15.0,63910.0,False,227449.0,True,M,Masters,Lawyer,46,Private,12890.0,4,Minivan,False,1946.0,4,False,1,0.0,15.0,False,Highly Urban/ Urban
745217397,0,35.0,2,9.0,98918.0,True,0.0,False,M,Bachelors,Professional,27,Commercial,23740.0,12,Panel Truck,True,0.0,0,False,1,4621.0,9.0,True,Highly Urban/ Urban
422175609,0,37.0,4,0.0,,False,55527.0,True,F,High School,Home Maker,5,Private,5700.0,1,Sports Car,False,4865.0,1,False,6,150.0,7.0,True,Highly Urban/ Urban
141743339,0,50.0,0,12.0,26748.0,False,,False,M,<High School,Blue Collar,25,Private,9170.0,1,Pickup,False,25089.0,2,True,1,3843.0,6.0,True,Highly Urban/ Urban
80817097,0,34.0,1,13.0,38307.0,False,151790.0,True,M,High School,Blue Collar,24,Commercial,5330.0,1,Pickup,False,17857.0,1,True,10,3730.0,1.0,True,Highly Urban/ Urban
339409075,0,46.0,0,10.0,88632.0,False,258636.0,True,F,High School,Blue Collar,34,Commercial,15670.0,3,Sports Car,False,7864.0,3,False,2,4034.0,9.0,True,Highly Urban/ Urban
607854572,0,49.0,0,14.0,45689.0,False,250792.0,True,M,<High School,Blue Collar,42,Private,10970.0,4,Pickup,True,0.0,0,False,0,1133.0,1.0,True,Highly Urban/ Urban
576718540,0,54.0,0,12.0,112804.0,False,323947.0,True,F,Masters,Lawyer,32,Private,21380.0,4,Minivan,False,0.0,0,False,0,0.0,9.0,False,Highly Urban/ Urban
35408858,0,46.0,0,12.0,88359.0,False,267679.0,True,F,Masters,Lawyer,25,Private,31980.0,3,Minivan,False,0.0,0,True,0,0.0,1.0,False,Highly Urban/ Urban
672724800,0,38.0,2,7.0,114212.0,False,249564.0,True,M,Bachelors,Manager,26,Private,16970.0,9,Van,True,0.0,0,False,0,0.0,13.0,False,Highly Urban/ Urban
327540972,0,56.0,0,13.0,76638.0,False,0.0,False,M,High School,Blue Collar,61,Commercial,14060.0,1,Minivan,True,24930.0,2,False,10,0.0,5.0,False,Highly Urban/ Urban
479844010,0,42.0,0,12.0,64019.0,False,249488.0,True,F,PhD,Doctor,38,Private,12100.0,1,Minivan,False,3558.0,3,False,1,0.0,13.0,False,Highly Urban/ Urban
414426196,1,57.0,1,13.0,53227.0,False,204309.0,True,F,Bachelors,Professional,41,Private,34950.0,6,Minivan,False,0.0,0,False,0,0.0,11.0,False,Highly Urban/ Urban
892208350,0,45.0,0,,55848.0,False,216312.0,True,M,Bachelors,Clerical,51,Commercial,11580.0,6,Pickup,True,0.0,0,False,1,34748.0,7.0,True,Highly Urban/ Urban
498874820,0,31.0,1,6.0,53633.0,True,183242.0,False,F,High School,Professional,46,Private,9960.0,1,SUV,False,4646.0,2,False,9,0.0,1.0,False,Highly Urban/ Urban
366128758,0,58.0,2,12.0,146202.0,False,473366.0,True,M,Bachelors,Professional,22,Private,10320.0,6,Pickup,True,4716.0,1,False,0,2891.0,12.0,True,Highly Urban/ Urban
324561319,0,55.0,0,0.0,0.0,False,0.0,False,F,PhD,Home Maker,36,Private,2950.0,4,SUV,False,0.0,0,False,0,0.0,12.0,False,Highly Urban/ Urban
2688131,0,63.0,0,14.0,51046.0,False,192050.0,True,F,PhD,Doctor,18,Private,7800.0,1,Sports Car,False,14357.0,3,False,5,0.0,1.0,False,Highly Urban/ Urban
852560906,0,42.0,0,9.0,16716.0,False,117163.0,False,F,High School,Clerical,5,Private,21580.0,1,Pickup,False,0.0,0,False,1,0.0,6.0,False,Highly Rural/ Rural
892208350,0,47.0,0,10.0,,False,177502.0,True,M,High School,Clerical,8,Private,9640.0,10,Pickup,False,0.0,0,False,1,0.0,8.0,False,Highly Urban/ Urban
37461363,0,44.0,0,12.0,46781.0,False,0.0,False,F,Bachelors,Professional,29,Private,17960.0,11,SUV,False,6545.0,1,False,5,3411.0,15.0,True,Highly Urban/ Urban
699382604,1,54.0,1,0.0,0.0,False,0.0,True,F,Bachelors,Student,37,Private,10600.0,1,Sports Car,False,5493.0,3,False,1,4209.0,8.0,True,Highly Urban/ Urban
444126807,0,36.0,2,0.0,0.0,True,0.0,False,F,High School,Student,5,Commercial,9540.0,7,SUV,False,9925.0,2,False,7,0.0,,False,Highly Urban/ Urban
600514127,0,34.0,3,14.0,57244.0,True,0.0,False,F,Bachelors,Clerical,45,Private,36000.0,1,Pickup,False,0.0,0,True,0,0.0,6.0,False,Highly Urban/ Urban
258127808,1,40.0,2,13.0,48187.0,False,136205.0,True,M,High School,Manager,5,Private,16930.0,11,Minivan,True,30944.0,2,False,3,0.0,7.0,False,Highly Urban/ Urban
37848520,0,50.0,0,5.0,28299.0,False,183581.0,True,F,Bachelors,Home Maker,40,Private,9330.0,6,SUV,False,0.0,0,False,2,0.0,11.0,False,Highly Urban/ Urban
510253097,0,48.0,0,8.0,90623.0,False,0.0,False,F,Masters,Professional,46,Private,27700.0,7,Sports Car,False,0.0,0,False,1,0.0,12.0,False,Highly Urban/ Urban
179155506,0,50.0,0,11.0,81150.0,False,252133.0,False,M,Masters,Professional,41,Commercial,33500.0,1,Panel Truck,False,0.0,0,True,2,0.0,20.0,False,Highly Urban/ Urban
258417857,0,38.0,0,12.0,,False,125191.0,True,M,<High School,Blue Collar,25,Private,9970.0,7,Pickup,True,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
286174821,0,29.0,1,11.0,101767.0,False,284160.0,True,F,High School,Blue Collar,48,Commercial,14580.0,6,SUV,False,25433.0,3,True,1,6027.0,9.0,True,Highly Urban/ Urban
261036496,0,40.0,2,11.0,23057.0,False,126080.0,True,F,High School,Clerical,51,Private,27660.0,6,Pickup,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
247312615,1,43.0,3,11.0,28021.0,True,0.0,False,M,High School,Clerical,31,Private,16010.0,4,Minivan,False,0.0,0,False,1,0.0,9.0,False,Highly Rural/ Rural
147693243,0,53.0,0,7.0,332339.0,False,738153.0,True,M,PhD,,34,Commercial,34730.0,6,Panel Truck,False,3019.0,2,False,1,0.0,17.0,False,Highly Urban/ Urban
991847939,0,49.0,0,11.0,23711.0,False,0.0,False,F,High School,Clerical,25,Private,8770.0,7,Sports Car,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
218657620,0,39.0,0,13.0,49194.0,False,126703.0,True,M,High School,Manager,34,Commercial,24060.0,10,Panel Truck,True,0.0,0,False,0,0.0,7.0,False,Highly Urban/ Urban
869972677,0,52.0,0,3.0,81555.0,False,258898.0,False,M,Masters,Manager,32,Private,13900.0,1,Minivan,True,0.0,0,False,0,0.0,16.0,False,Highly Urban/ Urban
410548344,0,58.0,0,12.0,61265.0,False,208445.0,True,F,Masters,Lawyer,49,Private,3230.0,10,SUV,False,0.0,0,False,2,3295.0,9.0,True,Highly Urban/ Urban
783473090,0,37.0,0,11.0,9664.0,False,147749.0,True,M,Masters,Professional,30,Commercial,28700.0,1,Panel Truck,False,5476.0,1,False,2,0.0,1.0,False,Highly Urban/ Urban
667069495,0,41.0,3,15.0,,False,177209.0,True,F,High School,Professional,38,Private,19580.0,3,Minivan,False,0.0,0,False,3,4933.0,6.0,True,Highly Urban/ Urban
276502461,0,40.0,0,13.0,84506.0,False,251400.0,True,F,Masters,Lawyer,32,Private,19100.0,6,Minivan,False,0.0,0,True,5,0.0,15.0,False,Highly Urban/ Urban
273701160,0,33.0,5,16.0,28395.0,False,137268.0,True,M,High School,Clerical,65,Commercial,23450.0,7,Panel Truck,True,20060.0,1,True,2,3668.0,1.0,True,Highly Urban/ Urban
621600082,1,41.0,3,0.0,0.0,True,83306.0,False,M,<High School,Home Maker,50,Private,10570.0,6,Pickup,False,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
95403784,0,39.0,0,13.0,51091.0,False,185506.0,True,M,Masters,Lawyer,37,Private,15450.0,1,Minivan,False,0.0,0,False,0,0.0,17.0,False,Highly Urban/ Urban
634813826,0,45.0,0,10.0,22860.0,False,0.0,False,M,<High School,Blue Collar,32,Commercial,11800.0,1,Pickup,False,3118.0,2,False,1,4895.0,1.0,True,Highly Rural/ Rural
736718418,0,49.0,0,10.0,82130.0,False,212655.0,True,F,Bachelors,Professional,40,Private,13050.0,1,SUV,False,0.0,0,False,0,0.0,7.0,False,Highly Urban/ Urban
956079350,0,36.0,0,8.0,21926.0,False,106069.0,True,M,Bachelors,Clerical,44,Commercial,7290.0,11,Pickup,False,7166.0,2,False,6,0.0,1.0,False,Highly Urban/ Urban
441486228,0,48.0,0,12.0,19393.0,False,0.0,False,F,Bachelors,Blue Collar,39,Private,8240.0,1,SUV,False,0.0,0,False,1,0.0,8.0,False,Highly Rural/ Rural
867941007,1,39.0,1,12.0,69464.0,False,199330.0,True,M,Masters,Manager,18,Commercial,5400.0,1,Pickup,True,7940.0,3,False,4,1029.0,15.0,True,Highly Urban/ Urban
532877284,0,35.0,0,9.0,95536.0,False,0.0,False,M,Masters,Professional,33,Commercial,25840.0,9,Panel Truck,True,0.0,0,False,2,0.0,11.0,False,Highly Urban/ Urban
391209907,1,37.0,3,10.0,24672.0,True,0.0,False,F,High School,Clerical,68,Private,11250.0,1,SUV,False,565.0,3,False,1,0.0,10.0,False,Highly Rural/ Rural
230336088,0,40.0,0,11.0,66788.0,False,233946.0,True,M,Masters,,62,Commercial,8180.0,7,Pickup,False,0.0,0,False,1,0.0,12.0,False,Highly Urban/ Urban
993821847,0,43.0,0,12.0,94641.0,False,299424.0,True,F,Masters,Lawyer,52,Private,21400.0,6,SUV,False,11095.0,1,False,0,0.0,19.0,False,Highly Urban/ Urban
688658173,0,42.0,2,14.0,20586.0,False,142997.0,True,F,<High School,Clerical,47,Private,7760.0,4,SUV,False,0.0,0,False,0,5142.0,1.0,True,Highly Rural/ Rural
523569735,0,54.0,0,3.0,,False,0.0,False,F,High School,Clerical,90,Private,4070.0,1,SUV,False,0.0,0,False,0,0.0,6.0,False,Highly Urban/ Urban
346696036,0,47.0,0,10.0,64759.0,False,0.0,False,F,Masters,Manager,5,Private,15970.0,6,SUV,False,0.0,0,True,2,0.0,13.0,False,Highly Urban/ Urban
733443011,0,49.0,0,11.0,99100.0,False,251945.0,True,F,Masters,Lawyer,26,Private,26650.0,1,Minivan,False,0.0,0,False,0,0.0,15.0,False,Highly Rural/ Rural
481754281,0,40.0,0,0.0,0.0,False,55761.0,False,F,Masters,Home Maker,21,Private,17840.0,1,SUV,False,0.0,0,False,3,0.0,18.0,False,Highly Urban/ Urban
483773140,0,53.0,0,0.0,0.0,False,93901.0,False,F,PhD,Home Maker,55,Private,14340.0,4,SUV,False,0.0,0,False,0,0.0,10.0,False,Highly Rural/ Rural
921318752,0,45.0,0,8.0,40368.0,False,171248.0,True,F,Bachelors,Professional,37,Private,10040.0,1,Sports Car,False,0.0,0,False,1,0.0,8.0,False,Highly Rural/ Rural
570576453,0,42.0,0,12.0,102313.0,False,351394.0,True,M,Masters,Lawyer,51,Private,15930.0,1,Minivan,False,0.0,0,False,0,0.0,17.0,False,Highly Urban/ Urban
1780186,0,44.0,0,10.0,53660.0,False,232498.0,True,F,Bachelors,Professional,5,Commercial,34260.0,1,Van,False,3783.0,4,False,4,648.0,,True,Highly Urban/ Urban
745638636,0,48.0,0,11.0,37886.0,False,168597.0,True,M,<High School,Clerical,37,Private,28200.0,4,Minivan,False,1686.0,2,False,0,0.0,1.0,False,Highly Urban/ Urban
750125593,0,52.0,0,10.0,77113.0,False,0.0,False,M,High School,Manager,34,Commercial,25370.0,4,Panel Truck,False,3176.0,1,False,1,0.0,5.0,False,Highly Urban/ Urban
793707317,0,49.0,0,12.0,33303.0,False,0.0,True,F,High School,Student,33,Commercial,21100.0,13,Minivan,False,0.0,0,True,3,0.0,7.0,False,Highly Urban/ Urban
73039579,0,21.0,4,0.0,0.0,False,,True,F,High School,Student,24,Commercial,15650.0,3,SUV,True,6485.0,3,False,0,0.0,,False,Highly Rural/ Rural
463293999,0,51.0,0,17.0,48263.0,False,200023.0,True,F,High School,Professional,39,Private,24450.0,1,Minivan,False,0.0,0,False,0,0.0,10.0,False,Highly Urban/ Urban
65406682,0,51.0,0,8.0,12524.0,False,131010.0,True,M,<High School,Clerical,30,Private,2750.0,1,Minivan,True,0.0,0,True,1,0.0,1.0,False,Highly Urban/ Urban
178223169,0,46.0,0,12.0,74607.0,False,275748.0,True,F,Bachelors,Blue Collar,37,Commercial,13930.0,7,SUV,False,0.0,0,False,0,0.0,7.0,False,Highly Urban/ Urban
279475690,0,44.0,0,11.0,35574.0,False,0.0,False,M,Masters,,65,Commercial,6980.0,11,Pickup,True,0.0,0,True,0,0.0,15.0,False,Highly Urban/ Urban
137542212,0,43.0,0,12.0,85358.0,False,255939.0,True,M,High School,Professional,20,Private,25160.0,14,Minivan,True,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
740698592,0,41.0,0,11.0,35203.0,False,0.0,False,M,<High School,Clerical,34,Private,13140.0,1,Minivan,True,2988.0,2,False,0,0.0,5.0,False,Highly Urban/ Urban
896613125,0,39.0,0,14.0,28830.0,False,0.0,False,M,<High School,Clerical,50,Commercial,18930.0,1,Van,True,0.0,0,True,5,4754.0,1.0,True,Highly Urban/ Urban
466811413,1,45.0,1,13.0,75527.0,True,0.0,False,F,Bachelors,Blue Collar,31,Private,11240.0,7,SUV,False,2611.0,2,False,1,0.0,5.0,False,Highly Urban/ Urban
356622491,0,61.0,0,10.0,46161.0,False,197331.0,True,M,Bachelors,Blue Collar,24,Private,12220.0,1,Sports Car,True,25313.0,3,True,3,24720.0,,True,Highly Urban/ Urban
918785477,0,55.0,0,5.0,60745.0,False,233583.0,True,M,Bachelors,Manager,15,Private,15320.0,7,Minivan,True,0.0,0,False,0,0.0,14.0,False,Highly Urban/ Urban
738402282,0,23.0,5,14.0,11666.0,False,109363.0,True,F,<High School,Clerical,26,Private,5080.0,6,Sports Car,False,0.0,0,False,4,540.0,1.0,True,Highly Urban/ Urban
367011503,0,48.0,0,15.0,15506.0,False,113491.0,True,M,Masters,Manager,21,Private,15590.0,10,Minivan,True,0.0,0,False,2,0.0,18.0,False,Highly Urban/ Urban
238162256,0,48.0,0,11.0,38329.0,False,0.0,False,F,Masters,Lawyer,18,Private,22400.0,4,Minivan,False,0.0,0,False,3,0.0,12.0,False,Highly Urban/ Urban
474958398,0,50.0,0,13.0,62626.0,False,0.0,False,F,High School,Blue Collar,36,Commercial,13790.0,6,SUV,False,0.0,0,False,1,0.0,10.0,False,Highly Urban/ Urban
378873543,0,63.0,0,7.0,52613.0,False,209832.0,True,F,Bachelors,Manager,46,Private,13060.0,3,Sports Car,False,7649.0,1,False,0,0.0,7.0,False,Highly Urban/ Urban
963973563,0,40.0,0,14.0,93249.0,False,293000.0,False,F,Masters,Lawyer,35,Private,27270.0,7,Minivan,False,0.0,0,False,0,0.0,14.0,False,Highly Urban/ Urban
905198638,0,45.0,0,14.0,49116.0,False,213351.0,False,F,High School,Clerical,41,Private,18510.0,6,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
59026158,0,53.0,0,15.0,107636.0,False,,True,M,Bachelors,Professional,16,Private,26870.0,6,Minivan,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
930962228,0,40.0,0,8.0,17107.0,False,154357.0,False,F,High School,Home Maker,7,Private,22940.0,4,Pickup,False,7247.0,2,False,4,0.0,6.0,False,Highly Urban/ Urban
595463329,0,52.0,0,9.0,140534.0,False,387349.0,False,M,Masters,Professional,66,Commercial,21620.0,6,Van,True,0.0,0,False,0,54928.0,7.0,True,Highly Urban/ Urban
275063923,0,47.0,0,9.0,39837.0,False,147765.0,True,M,<High School,Clerical,59,Private,10940.0,1,Pickup,True,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
865839595,0,47.0,0,11.0,61407.0,False,0.0,False,F,Bachelors,Clerical,16,Private,10830.0,13,SUV,False,0.0,0,False,2,0.0,5.0,False,Highly Urban/ Urban
238170161,0,31.0,4,14.0,48317.0,False,133939.0,True,F,High School,Clerical,15,Private,1500.0,1,Sports Car,False,26686.0,1,True,1,4123.0,1.0,True,Highly Urban/ Urban
676767970,0,67.0,2,8.0,,False,392118.0,True,M,PhD,Doctor,56,Private,24940.0,10,Minivan,True,6088.0,1,False,3,0.0,1.0,False,Highly Urban/ Urban
405245524,0,48.0,0,10.0,198719.0,False,506607.0,True,F,PhD,Manager,30,Commercial,39720.0,1,Panel Truck,False,0.0,0,False,1,0.0,13.0,False,Highly Urban/ Urban
562352717,0,40.0,0,0.0,0.0,False,0.0,False,F,<High School,Home Maker,56,Private,5260.0,1,Sports Car,False,0.0,0,False,0,4809.0,1.0,True,Highly Urban/ Urban
285403579,0,55.0,0,8.0,62781.0,False,242381.0,True,F,Bachelors,Professional,16,Private,17140.0,10,Minivan,False,0.0,0,False,2,0.0,15.0,False,Highly Urban/ Urban
825919843,0,37.0,0,11.0,30058.0,False,0.0,False,F,Bachelors,Home Maker,31,Private,18980.0,6,SUV,False,7890.0,1,False,2,0.0,6.0,False,Highly Urban/ Urban
660450297,0,58.0,0,12.0,71101.0,False,266848.0,True,M,<High School,Blue Collar,40,Private,14160.0,1,Minivan,True,43052.0,2,True,6,4610.0,5.0,True,Highly Rural/ Rural
731954192,0,30.0,2,14.0,,True,0.0,False,M,Masters,,52,Commercial,19340.0,6,Van,True,32990.0,2,True,0,3463.0,17.0,True,Highly Urban/ Urban
741602674,0,54.0,0,10.0,46624.0,False,212273.0,False,M,Masters,Lawyer,40,Private,18990.0,13,Van,False,0.0,0,False,0,3850.0,13.0,True,Highly Urban/ Urban
196914532,0,48.0,0,6.0,133282.0,False,0.0,False,M,PhD,,31,Commercial,7540.0,1,Pickup,True,0.0,0,False,2,0.0,19.0,False,Highly Urban/ Urban
287427656,0,34.0,2,0.0,0.0,True,0.0,False,M,<High School,Student,38,Private,9220.0,6,Pickup,True,7575.0,2,False,3,0.0,5.0,False,Highly Urban/ Urban
505765844,0,31.0,4,18.0,24323.0,False,0.0,True,F,<High School,Student,9,Private,16830.0,1,Pickup,False,3846.0,1,False,5,0.0,1.0,False,Highly Urban/ Urban
471663062,0,46.0,0,11.0,82398.0,False,235439.0,True,M,Bachelors,Manager,19,Private,15890.0,10,Minivan,False,0.0,0,False,3,0.0,15.0,False,Highly Urban/ Urban
429672274,0,37.0,0,8.0,95502.0,False,0.0,False,F,Bachelors,Professional,37,Private,37180.0,1,Sports Car,False,1681.0,1,False,0,1166.0,11.0,True,Highly Urban/ Urban
406648980,0,37.0,1,,45426.0,False,146780.0,True,F,<High School,Blue Collar,19,Private,9740.0,1,SUV,False,5030.0,3,False,4,0.0,1.0,False,Highly Urban/ Urban
793707317,0,49.0,0,12.0,33303.0,False,0.0,True,F,High School,Student,33,Commercial,19940.0,6,SUV,False,5393.0,2,False,0,0.0,7.0,False,Highly Urban/ Urban
246306250,0,29.0,2,12.0,54310.0,True,174139.0,False,M,<High School,Clerical,39,Private,1500.0,4,Minivan,False,5419.0,1,False,5,5520.0,6.0,True,Highly Urban/ Urban
79703186,0,51.0,0,10.0,81246.0,False,231151.0,True,F,Bachelors,Manager,38,Private,11160.0,13,Sports Car,False,0.0,0,False,0,7463.0,,True,Highly Urban/ Urban
577436216,0,43.0,0,12.0,57821.0,False,218089.0,True,M,Bachelors,Professional,33,Private,11580.0,1,Pickup,True,0.0,0,False,1,0.0,9.0,False,Highly Urban/ Urban
889349299,0,39.0,3,12.0,,False,0.0,True,F,Bachelors,Student,7,Commercial,6930.0,3,SUV,False,0.0,0,False,0,0.0,10.0,False,Highly Rural/ Rural
19445884,0,54.0,0,11.0,63027.0,False,0.0,False,M,Masters,Lawyer,52,Private,7650.0,1,Pickup,True,6927.0,2,False,0,3897.0,15.0,True,Highly Urban/ Urban
55084702,0,,3,0.0,0.0,True,0.0,False,M,Bachelors,Student,5,Commercial,1500.0,10,Minivan,True,0.0,0,False,7,3092.0,8.0,True,Highly Urban/ Urban
844109080,0,37.0,2,13.0,4319.0,False,0.0,True,M,High School,Student,36,Private,9960.0,6,Minivan,False,0.0,0,False,3,4155.0,1.0,True,Highly Urban/ Urban
577235524,0,47.0,0,10.0,31096.0,False,173254.0,True,M,<High School,Clerical,31,Private,27760.0,4,Minivan,False,0.0,0,False,1,0.0,4.0,False,Highly Urban/ Urban
848731984,0,39.0,0,12.0,152271.0,False,0.0,False,M,PhD,Manager,30,Commercial,16730.0,1,Van,True,0.0,0,True,1,0.0,18.0,False,Highly Urban/ Urban
95461310,1,39.0,2,9.0,24628.0,False,195489.0,True,F,High School,Blue Collar,32,Commercial,18810.0,6,SUV,False,2415.0,1,False,3,6653.0,10.0,True,Highly Urban/ Urban
783679137,0,53.0,0,12.0,116419.0,False,356989.0,False,M,PhD,,5,Commercial,27300.0,4,Panel Truck,False,1404.0,2,False,4,0.0,12.0,False,Highly Urban/ Urban
322211418,0,29.0,1,12.0,45114.0,False,121949.0,True,M,High School,Clerical,41,Private,8780.0,6,Pickup,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
106831659,0,39.0,0,13.0,22348.0,False,0.0,False,F,High School,Clerical,26,Private,13150.0,1,SUV,False,5484.0,1,False,0,4209.0,1.0,True,Highly Urban/ Urban
468773932,2,44.0,3,10.0,83682.0,False,278852.0,True,F,Masters,,24,Commercial,15310.0,13,Pickup,False,3655.0,1,False,0,0.0,13.0,False,Highly Urban/ Urban
437006760,0,50.0,0,13.0,64934.0,False,235719.0,True,M,Bachelors,Manager,28,Commercial,27460.0,6,Panel Truck,True,1678.0,2,False,3,0.0,6.0,False,Highly Urban/ Urban
652428209,0,36.0,0,11.0,67036.0,False,240155.0,True,M,Masters,Professional,40,Commercial,23050.0,10,Panel Truck,False,3777.0,3,False,1,0.0,19.0,False,Highly Urban/ Urban
303611470,0,45.0,3,14.0,73867.0,False,231278.0,True,F,Bachelors,Clerical,14,Private,14060.0,11,SUV,False,1300.0,2,False,6,0.0,10.0,False,Highly Urban/ Urban
435399053,0,58.0,0,16.0,6657.0,False,0.0,True,M,<High School,Student,23,Commercial,4790.0,1,Pickup,False,37285.0,3,True,4,3626.0,7.0,True,Highly Urban/ Urban
205348223,0,35.0,1,13.0,72167.0,True,0.0,False,M,PhD,Doctor,31,Private,19700.0,5,Van,True,7276.0,2,False,7,3332.0,13.0,True,Highly Urban/ Urban
918305228,0,46.0,0,7.0,130464.0,False,362541.0,False,F,High School,Professional,37,Private,24180.0,11,SUV,False,11728.0,2,False,4,0.0,1.0,False,Highly Urban/ Urban
59026158,0,54.0,0,15.0,144348.0,False,367562.0,True,M,Masters,,16,Commercial,27810.0,12,Panel Truck,False,0.0,0,False,1,0.0,14.0,False,Highly Urban/ Urban
598404152,0,52.0,0,13.0,605.0,False,0.0,False,F,High School,Home Maker,45,Private,19420.0,1,Minivan,False,0.0,0,False,0,0.0,5.0,False,Highly Rural/ Rural
514109893,0,26.0,1,9.0,73655.0,True,0.0,False,F,Bachelors,Professional,44,Commercial,9150.0,13,SUV,False,7303.0,2,False,5,3760.0,7.0,True,Highly Urban/ Urban
325267397,0,29.0,2,8.0,36324.0,True,0.0,False,M,High School,Blue Collar,30,Commercial,8030.0,6,Pickup,True,0.0,0,False,0,0.0,9.0,False,Highly Rural/ Rural
881931140,0,47.0,0,14.0,14632.0,False,0.0,True,F,Bachelors,Student,42,Commercial,7590.0,7,Minivan,False,2988.0,1,False,2,0.0,14.0,False,Highly Urban/ Urban
155491162,0,48.0,0,13.0,,False,183979.0,True,M,PhD,Doctor,30,Private,7830.0,1,Minivan,True,5782.0,3,False,0,0.0,13.0,False,Highly Urban/ Urban
411005113,0,39.0,0,9.0,24492.0,False,0.0,False,F,High School,Clerical,24,Private,8710.0,1,SUV,False,0.0,0,False,2,0.0,8.0,False,Highly Rural/ Rural
542875211,0,45.0,3,14.0,64665.0,False,255595.0,True,M,High School,Clerical,48,Commercial,20970.0,1,Van,True,0.0,0,False,0,0.0,1.0,False,Highly Rural/ Rural
968418547,0,38.0,2,14.0,58833.0,False,193644.0,True,M,Bachelors,Blue Collar,41,Commercial,20750.0,1,Minivan,True,8403.0,1,False,6,2856.0,10.0,True,Highly Urban/ Urban
163806448,2,45.0,3,17.0,,True,0.0,False,F,Masters,Lawyer,64,Private,19550.0,10,SUV,False,0.0,0,False,5,5458.0,14.0,True,Highly Urban/ Urban
522803483,0,51.0,0,12.0,35024.0,False,196320.0,True,F,<High School,Blue Collar,38,Private,5000.0,7,SUV,False,0.0,0,False,0,0.0,6.0,False,Highly Rural/ Rural
116976170,1,36.0,1,12.0,16950.0,True,0.0,False,M,<High School,Blue Collar,34,Private,12190.0,1,Pickup,False,0.0,0,False,1,0.0,4.0,False,Highly Rural/ Rural
922205147,0,30.0,0,7.0,10678.0,False,0.0,False,M,<High School,Clerical,22,Commercial,11700.0,4,Pickup,True,7228.0,1,False,8,3242.0,7.0,True,Highly Urban/ Urban
333291096,0,44.0,2,13.0,57267.0,False,208613.0,True,M,High School,Manager,23,Commercial,11630.0,1,Pickup,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
705372363,0,24.0,3,15.0,13003.0,False,104742.0,True,F,High School,Clerical,38,Private,1500.0,6,SUV,False,3230.0,2,False,4,1397.0,1.0,True,Highly Urban/ Urban
30182732,0,29.0,1,14.0,15936.0,False,,True,F,<High School,Student,28,Private,29510.0,4,Pickup,False,6111.0,2,False,0,0.0,1.0,False,Highly Urban/ Urban
529201050,2,38.0,3,11.0,145073.0,False,406547.0,True,M,PhD,,15,Commercial,19810.0,6,Van,True,0.0,0,False,0,7692.0,12.0,True,Highly Urban/ Urban
188465204,0,49.0,0,10.0,70590.0,False,219205.0,True,M,Bachelors,Manager,28,Private,17640.0,10,Minivan,True,0.0,0,False,3,0.0,13.0,False,Highly Urban/ Urban
599982867,0,32.0,1,11.0,21400.0,True,0.0,False,F,<High School,Clerical,30,Private,14790.0,11,Minivan,False,6373.0,1,False,5,4007.0,1.0,True,Highly Urban/ Urban
894679103,1,40.0,2,12.0,4344.0,False,69014.0,True,F,<High School,Home Maker,38,Private,22010.0,1,Pickup,False,3226.0,2,False,5,2193.0,,True,Highly Urban/ Urban
602256369,0,29.0,2,14.0,45299.0,False,148600.0,True,F,High School,Blue Collar,11,Commercial,21330.0,4,SUV,False,0.0,0,False,0,0.0,1.0,False,Highly Urban/ Urban
926623047,0,50.0,0,14.0,126896.0,False,340102.0,True,M,PhD,Manager,34,Private,1500.0,1,Minivan,True,0.0,0,False,2,0.0,16.0,False,Highly Urban/ Urban
220259253,0,22.0,0,10.0,5442.0,False,0.0,True,M,Bachelors,Student,46,Commercial,3800.0,1,Minivan,True,30922.0,2,True,6,1749.0,1.0,True,Highly Urban/ Urban
77489717,0,38.0,2,10.0,53532.0,True,0.0,False,F,<High School,Blue Collar,53,Private,10650.0,1,Sports Car,False,6697.0,3,False,4,4617.0,4.0,True,Highly Urban/ Urban
